"","average_distances"
"1285",169.405557418153
"1286",159.733916372031
"1287",141.715861497445
"1288",161.73768753856
"1289",196.298824437932
"1290",205.900102794927
"1291",193.281346370244
"1292",180.119055333276
"1293",179.542570825145
"1294",189.636462003652
"1295",197.132648817965
"1296",205.18098032891
"1297",222.087782606716
"1298",233.751814280066
"1299",204.15724465863
"1300",211.444509922464
"1301",216.470550752798
"1302",205.338299827037
"1303",197.538271343633
"1304",185.845818436872
"1305",204.63799482363
"1306",202.4024962
"1307",202.4024962
"1308",190.669046957659
"1309",179.801859036879
"1310",179.801859036879
"1311",174.991113075062
"1312",170.280431026659
"1313",170.280431026659
"1314",165.812015375671
"1315",156.287152675892
"1316",170.823008356758
"1317",160.254475968453
"1318",163.516032347043
"1319",156.206519600565
"1320",146.089755834054
"1321",149.268246383459
"1322",138.878905709
"1323",136.160333858387
"1324",146.454222838273
"1325",137.504011697307
"1326",140.312619556467
"1327",142.057376577327
"1328",148.200365590165
"1329",159.021624335352
"1330",159.021624335352
"1331",168.964282553308
"1332",177.851216710405
"1333",183.679410601619
"1334",217.106491210002
"1335",247.76016573652
"1336",241.461121079977
"1337",240.701085275673
"1338",240.701085275673
"1339",254.345606576028
"1340",249.134702876411
"1341",261.937356602921
"1342",265.974603447197
"1343",258.728653721212
"1344",251.0616491409
"1345",263.324405371519
"1346",263.324405371519
"1347",269.832701746108
"1348",270.514152105913
"1349",282.747458423542
"1350",269.452782205022
"1351",267.832785367811
"1352",251.675522781266
"1353",274.148961355413
"1354",274.148961355413
"1355",268.341858042331
"1356",258.08505246193
"1357",266.475983212691
"1358",298.095334510523
