"","average_distances"
"1068",100.743229733759
"1069",96.7202943412355
"1070",114.711156097807
"1071",114.711156097807
"1072",119.466253847895
"1073",125.5695252531
"1074",183.43757189633
"1075",170.597567322674
"1076",128.610750926432
"1077",145.567803065738
"1078",149.840764380281
"1079",136.087984929309
"1080",132.784941447104
"1081",90.1290228823461
"1082",85.2976638601697
"1083",100.576503829955
"1084",91.7952715331023
"1085",99.5916155183042
"1086",100.569769192058
"1087",91.3283691602642
"1088",89.5319615473402
"1089",96.6726350889292
"1090",122.754880110007
"1091",103.030370278188
"1092",108.833883184542
"1093",110.255428361279
"1094",110.255428361279
"1095",118.403701393888
"1096",135.59154177793
"1097",128.930653948858
"1098",132.4036650272
"1099",153.767208925792
"1100",142.521673281491
"1101",144.995443690536
"1102",135.106907041629
"1103",83.9866941257419
"1104",83.9866941257419
"1105",107.553706839024
"1106",107.553706839024
"1107",139.114639262445
"1108",142.525311553839
"1109",133.486935439191
"1110",120.377645049431
"1111",136.760258030395
"1112",138.210862977133
"1113",155.592698013652
"1114",112.822379139177
"1115",117.695832849115
"1116",119.094249971813
"1117",128.060283399679
"1118",138.664123572962
"1119",151.09828137865
"1120",159.238587150733
"1121",171.333974235969
"1122",183.646305196926
"1123",171.033665630313
"1124",160.940255287801
"1125",195.941388189191
"1126",167.917019693674
"1127",157.733084666502
"1128",158.80538639897
"1129",170.914517264919
"1130",162.605699230031
"1131",160.253420228242
"1132",165.905339299379
"1133",181.357896149022
"1134",199.719334504678
"1135",199.719334504678
"1136",181.185179787118
"1137",188.996149982581
"1138",184.418546016298
"1139",171.691932220854
"1140",199.343460814515
"1141",178.040384402443
"1142",206.426118604976
"1143",212.618304484025
"1144",200.162663578305
"1145",207.3810403605
"1146",205.763252883132
"1147",198.858736777284
"1148",215.530012245295
"1149",168.785140103529
"1150",232.090951767375
"1151",249.651603855061
"1152",263.739330703162
"1153",234.606145446803
"1154",267.033341495508
"1155",223.563462661446
"1156",225.410235207978
"1157",254.202337558072
"1158",260.606240152042
"1159",173.034782932802
"1160",187.72089320733
"1161",266.479121013727
"1162",238.903734966351
"1163",246.375639037089
"1164",283.41876205396
"1165",264.107565570427
"1166",254.154185923448
"1167",292.844330167718
"1168",247.637363430779
"1169",160.621488284566
"1170",227.003572144057
"1171",271.814995770985
"1172",300.952732045958
"1173",291.031965427329
"1174",311.004831256128
"1175",311.004831256128
"1176",283.628688661792
"1177",254.411912813229
"1178",276.763729657765
"1179",272.346495040924
"1180",276.807347203567
"1181",222.281415085356
"1182",261.230872698068
"1183",181.236086660416
"1184",239.446160532132
"1185",233.175654758766
"1186",268.606497723134
"1187",353.208821181079
"1188",374.778779584233
"1189",416.359260552717
"1190",409.699503397748
"1191",367.647756363299
"1192",367.647756363299
"1193",384.174307290113
"1194",384.174307290113
"1195",339.423464510356
"1196",306.458654971557
"1197",330.853501679096
"1198",251.404154276773
"1199",244.59106307065
"1200",322.21558045168
"1201",301.48694783484
"1202",346.354389986641
"1203",340.95568439443
"1204",324.741418135188
"1205",385.577735701766
"1206",358.832626330458
"1207",358.832626330458
"1208",434.612131503608
"1209",434.612131503608
"1210",368.186662476942
"1211",388.159438469551
"1212",388.159438469551
"1213",332.375339522014
"1214",297.156600182733
"1215",315.20317762202
"1216",338.485732509395
