"","average_distances"
"667",170.610440796481
"668",128.232212822381
"669",134.440631760379
"670",125.429147293969
"671",185.303700791077
"672",211.295657510616
"673",211.295657510616
"674",208.405156807292
"675",193.829333261324
"676",193.829333261324
"677",225.021356837347
"678",149.846317746729
"679",134.478860838662
"680",99.3794706853928
"681",96.9187177429368
"682",113.485603848414
"683",109.90290817873
"684",101.95520657002
"685",108.218357120964
"686",135.495233919875
"687",138.973299747678
"688",157.490325495395
"689",168.996350718478
"690",151.249196617302
"691",157.67900288151
"692",174.909324754396
"693",189.531388174841
"694",203.801728809626
"695",229.415362682816
"696",213.064686111418
"697",224.104775120958
"698",222.409794626496
"699",185.35337914763
"700",173.676190238182
"701",158.23678333407
"702",184.128019684537
"703",193.01874372237
"704",205.901219373207
"705",254.488825060775
"706",222.624358804115
"707",226.590337553352
"708",216.263406057983
"709",220.931548746352
"710",203.074695983018
"711",200.563779552291
"712",214.480988413023
"713",199.198711481317
"714",184.845570686728
"715",162.514790418902
"716",162.612375274493
"717",172.636408509568
"718",168.954454701134
"719",164.910858244217
"720",181.328565121905
"721",170.644351324897
"722",149.395778325676
"723",162.405969477654
"724",155.202006940368
"725",145.56670680006
"726",149.186539411741
"727",149.186539411741
"728",152.593708708772
"729",160.554784352155
"730",160.554784352155
"731",150.767395908692
"732",158.652500775452
"733",169.015177103061
"734",139.17607036943
"735",163.373263110426
"736",209.163473944814
"737",200.722855568658
"738",176.724317299437
"739",168.089604640163
"740",162.189395915749
"741",166.243512627744
"742",135.133190012098
"743",178.172107682519
"744",178.172107682519
"745",163.630421757966
"746",153.168650163665
"747",176.086151922747
"748",212.17064959191
"749",226.632996122088
"750",230.638262763887
"751",230.638262763887
"752",226.10815846001
"753",238.841494831951
"754",250.641514672286
"755",237.883191173484
"756",236.596108154426
"757",222.997606876941
"758",227.656761428164
"759",239.802291138949
"760",229.660923935432
"761",177.649607137446
"762",205.586482996538
"763",221.660818783244
"764",216.789698481832
"765",216.331510966497
"766",207.895118047016
"767",229.627827215181
"768",247.308313107967
"769",245.671516767096
"770",224.588839871486
"771",214.263554133888
"772",222.27669325365
"773",222.27669325365
"774",233.130626351182
"775",222.40701949806
"776",188.934274236108
"777",130.465305043816
"778",214.464303914341
"779",223.058968385546
"780",153.361063761149
"781",213.786820989346
"782",240.156277920583
"783",189.506893812539
"784",194.784189005054
"785",200.951344239065
"786",200.951344239065
"787",209.501296690996
"788",191.261504186149
"789",160.040036120501
"790",146.486468790405
"791",145.821894116882
"792",159.491935381978
"793",117.730923824157
"794",129.115897354959
"795",153.107837926295
"796",150.886291546051
"797",151.054997355221
"798",177.577412735153
"799",170.541761143392
"800",181.674754116005
"801",191.719468588323
"802",189.431978380311
"803",205.866088962729
"804",182.175195333994
"805",198.301504007746
"806",219.026640301506
"807",240.074844373799
"808",219.335350934956
"809",138.318433589065
"810",159.674595798516
"811",181.769815134773
"812",170.489724705014
"813",212.147692778012
"814",195.585883079537
