"","average_distances"
"1277",187.148815645987
"1278",162.529617617007
"1279",164.242314394966
"1280",182.871833405618
"1281",156.327599600114
"1282",154.886477026968
"1283",154.886477026968
"1284",149.6699025467
"1285",151.896193727814
"1286",166.390431628948
"1287",165.002524048187
"1288",170.08371177114
"1289",147.283551270206
"1290",147.283551270206
"1291",160.721941970117
"1292",162.508701297554
"1293",169.998843722817
"1294",178.767756405268
"1295",171.16020470121
"1296",181.063233357423
"1297",168.847341837241
"1298",168.847341837241
"1299",183.417758062395
"1300",183.417758062395
"1301",183.419048343088
"1302",190.007152048994
"1303",168.536533387991
"1304",181.297694846418
"1305",181.297694846418
"1306",177.644246966136
"1307",186.439073608956
"1308",186.439073608956
"1309",189.40778426782
"1310",209.177255863244
"1311",219.204245624354
"1312",266.512454075875
"1313",248.859061880498
"1314",234.107918733098
"1315",220.139616181261
"1316",218.659941529211
"1317",218.659941529211
"1318",218.659941529211
"1319",218.659941529211
"1320",236.341448195949
"1321",229.778867935425
"1322",214.657409243114
"1323",251.908511553176
"1324",251.908511553176
"1325",240.988401959492
"1326",235.642180288546
"1327",261.31022198629
"1328",253.305758958403
"1329",249.1557588155
"1330",249.1557588155
"1331",252.981265566496
"1332",247.401579649194
"1333",233.26979086144
"1334",248.385232842869
"1335",308.764187085584
"1336",309.671915353039
"1337",301.849693290862
"1338",301.849693290862
"1339",295.100781760048
"1340",283.071139172256
"1341",285.779388631955
"1342",287.489841355184
"1343",294.208811099159
"1344",280.74915390639
"1345",280.74915390639
"1346",300.432491873363
"1347",318.161431525683
"1348",298.525257963063
"1349",319.491464979062
"1350",311.370178990119
"1351",321.268317867533
"1352",315.958963595258
"1353",305.785037038672
"1354",293.017187886745
"1355",284.150416976771
"1356",243.403818221319
"1357",241.061756250059
