"","x"
"1127",36705.4938271605
"1128",37804.5467128028
"1129",37537.1903114187
"1130",11324.6875
"1131",7256.109375
"1132",6625
"1133",6234.82421875
"1134",6358.77160493827
"1135",6041.80609418283
"1136",8235.59183673469
"1137",7869.01239669421
"1138",7540.39909297052
"1139",7211.9194214876
"1140",7228.84297520661
"1141",7228.84297520661
"1142",7662.7175
"1143",7680.39
"1144",8044.89750692521
"1145",4361.9875
"1146",3586.7575
"1147",3581.13832199547
"1148",3364.77
"1149",3329.62811791383
"1150",3290.90495867769
"1151",3290.90495867769
"1152",3290.90495867769
"1153",3290.90495867769
"1154",3420.48526077097
"1155",3413.37396694215
"1156",5078.35160680529
"1157",4887.24652777778
"1158",5082.63516068053
"1159",5242.24173553719
"1160",3526.8075
"1161",3371.12471655329
"1162",3576.17768595041
"1163",4513.3572778828
"1164",4850.64399092971
"1165",4877.410430839
"1166",7984.26033057851
"1167",7984.26033057851
"1168",8098.29958677686
"1169",8658.8875
"1170",9006.98765432099
"1171",11941.035
"1172",12248.8144044321
"1173",11402.335600907
"1174",9533.66439909297
"1175",11703.9690082645
"1176",11703.9690082645
"1177",13753.5833333333
"1178",13650.8719723183
"1179",22045.2091836735
"1180",25878.9795918367
"1181",15750.1597222222
"1182",15643.9526627219
"1183",13637.71484375
"1184",11861.6470588235
"1185",11712.6485260771
"1186",10647.0175
"1187",8804.495
"1188",7460.79224376732
"1189",4381.67313019391
"1190",4616.17993079585
"1191",5579.95679012346
"1192",5363.15234375
"1193",6384.86980609418
"1194",5071.03114186851
"1195",4672.02770083102
"1196",4581.25623582766
"1197",4531.75963718821
"1198",4553.05215419501
"1199",4435.13429752066
"1200",4069.84297520661
"1201",3386.31292517007
"1202",3016.03024574669
"1203",2831.06076388889
"1204",1715.75047258979
"1205",5488.42344045368
"1206",5488.42344045368
"1207",8192.99652777778
"1208",8382.25330812855
"1209",8382.25330812855
"1210",8382.25330812855
"1211",10967.7743055556
"1212",11453.117768595
"1213",11003.4328922495
"1214",9592.43388429752
"1215",9592.43388429752
"1216",9035.15311909263
"1217",8767.13715277778
"1218",2130.98347107438
"1219",2195.40589569161
"1220",2083.91115702479
"1221",2003.54648526077
"1222",1929.31611570248
"1223",1978.33560090703
"1224",1919.6632231405
"1225",1919.6632231405
"1226",1873.89792060492
"1227",1873.89792060492
"1228",1873.20867768595
"1229",1803.25141776938
"1230",1838.48140495868
"1231",1769.41020793951
"1232",1876.3537414966
"1233",1954.0175
"1234",5134.59279778393
"1235",4652.04988662132
"1236",4793.0875
"1237",4987.00831024931
"1238",2505.67283950617
"1239",2522.04432132964
"1240",4915.22991689751
"1241",8921.4375
"1242",9217.7783933518
"1243",8810.7375
"1244",9738.4775
"1245",9738.4775
"1246",9522.41
"1247",9136.51247165533
"1248",8684.08
"1249",7582.08641975309
"1250",2579.50865051903
"1251",2533.53462603878
"1252",2655.5
"1253",2637.6575
"1254",2390.11111111111
"1255",2554.06228373702
"1256",2570.17301038062
"1257",2593.32098765432
"1258",5197.89
"1259",5734.06790123457
"1260",5446.39889196676
"1261",5446.39889196676
"1262",7751.08390022676
"1263",8856.19501133787
"1264",7086.41975308642
"1265",7078.6375
"1266",6877.84580498866
"1267",5300.37345679012
"1268",6276.9375
"1269",8493.05215419501
"1270",7852.38941398866
"1271",7852.38941398866
"1272",7852.38941398866
"1273",4664.9433106576
"1274",4664.9433106576
"1275",4873.5975
"1276",4644.24943310658
"1277",4644.24943310658
"1278",6119.05991735537
"1279",6119.05991735537
"1280",6839.55765595463
"1281",6558.40972222222
"1282",6928.91871455577
"1283",6413.9712
"1284",6413.9712
"1285",5961.62190082644
"1286",5716.44612476371
"1287",5482.43055555556
"1288",5482.43055555556
"1289",5482.43055555556
"1290",5520.87809917355
"1291",6351.13421550095
"1292",6351.13421550095
"1293",6351.13421550095
"1294",6351.13421550095
"1295",3928.00453514739
"1296",5644.74480151229
"1297",4515.53719008264
"1298",4713.20181405896
"1299",4734.78004535147
"1300",4366.51039697543
"1301",4564.45661157025
"1302",4750.56235827664
"1303",4740.13151927437
"1304",4933.2975
"1305",11583.7541322314
"1306",14112.0378071834
"1307",14740.652892562
"1308",14148.775047259
"1309",14403.5486111111
