"","x"
"513",11506.5429362881
"514",12041.546875
"515",10345.6177777778
"516",13257.921875
"517",11624.595
"518",11665.3287981859
"519",10682.0181405896
"520",9762.45804988662
"521",9936.04986149584
"522",9936.04986149584
"523",9424.70454545455
"524",9385.99586776859
"525",9662.12854442344
"526",9662.12854442344
"527",9662.12854442344
"528",9619.58677685951
"529",10064.7392290249
"530",10064.7392290249
"531",10261.6983471074
"532",10261.6983471074
"533",9592.71900826446
"534",10011.2199546485
"535",9967.85537190083
"536",6980.47107438016
"537",6980.47107438016
"538",7054.2875
"539",6970.04535147392
"540",6781.975
"541",11735.8305785124
"542",11735.8305785124
"543",11735.8305785124
"544",11735.8305785124
"545",12228.6303854875
"546",12228.6303854875
"547",12311.3888888889
"548",12505.3739612188
"549",13042.0030864198
"550",13736.3545706371
"551",13185.115
"552",17489.2290249433
"553",17489.2290249433
"554",16985.53
"555",17175.9944598338
"556",16513.6689342404
"557",16513.6689342404
"558",16513.6689342404
"559",17491.8672839506
"560",17432.8808864266
"561",15944.0664819945
"562",15631.6543209877
"563",15631.6543209877
"564",11021.6401384083
"565",10373.0625
"566",10117.6450617284
"567",11090.339100346
"568",10783.0360110803
"569",7544.45429362881
"570",7745.50692520776
"571",7680.55363321799
"572",14643.8271604938
"573",15207.4135802469
"574",16948.2479338843
"575",16948.2479338843
"576",16948.2479338843
"577",17571.0975056689
"578",16887.6219008264
"579",16887.6219008264
"580",16887.6219008264
"581",17897.6009070295
"582",17667.076446281
"583",17667.076446281
"584",17667.076446281
"585",19788.0793950851
"586",20171.847107438
"587",20632.2131519274
"588",17549.4648526077
"589",17311.535
"590",18196.770661157
"591",9907.47845804989
"592",16997.4049586777
"593",16997.4049586777
"594",17545.69
"595",16825.9274376417
"596",16825.9274376417
"597",21201.9752066116
"598",21201.9752066116
"599",22061.5011337869
"600",22903.6875
"601",23618.8254847645
"602",24549.1604938272
"603",23672.6592797784
"604",23672.6592797784
"605",23338.1108033241
"606",22897.6475
"607",21795.695
"608",21795.695
"609",26201.56
"610",25837.4195011338
"611",24712.575
"612",24712.575
"613",23787.9954648526
"614",19568.21
"615",19568.21
"616",19568.21
"617",20254.3975
"618",20254.3975
"619",20980.895
"620",20980.895
"621",20850.775
"622",22159.9166666667
"623",22712.7889273356
"624",22712.7889273356
"625",22806.1314878893
"626",26013.6796875
"627",26323.6543209877
"628",28423.2465373961
"629",27404.2375
"630",28491.4681440443
"631",29437.9413580247
"632",28727.9113573407
"633",28529.9279778393
"634",37212.5987654321
"635",38419.3364197531
"636",35763.12
"637",34467.433106576
"638",33365.3275
"639",31005.4566115702
"640",32291.7097505669
"641",26018.2
"642",26084.695
"643",26887.0969529086
"644",26887.0969529086
"645",26899.7067901235
"646",26899.7067901235
"647",16048.4705882353
"648",16759.2295918367
"649",15787.8044444444
"650",18602.9155555556
"651",21537.9135802469
"652",21537.9135802469
"653",26941.4380165289
"654",26941.4380165289
"655",26941.4380165289
"656",27963.8049886621
"657",28897.58
"658",31077.7
"659",28172.9975
"660",34567.1065759637
"661",41960.382231405
"662",43061.7913832199
"663",43061.7913832199
"664",48872.9297052154
"665",48872.9297052154
"666",48202.4308390023
"667",45624.9338374291
"668",44847.7685950413
"669",44847.7685950413
"670",47391.5274102079
"671",47391.5274102079
"672",48750.7561983471
"673",48750.7561983471
"674",48635.9054820416
"675",48635.9054820416
"676",48635.9054820416
"677",51383.6075
"678",51383.6075
"679",50943.65
"680",49891.3786848073
"681",53270.775
"682",55464.195
"683",54661.0385487528
"684",54213.1247165533
"685",54213.1247165533
"686",56230.3107638889
"687",63049.7430555556
"688",60581.9079861111
"689",60581.9079861111
"690",61213.7888
"691",62146.1371527778
"692",61076.8576388889
"693",57828.78
"694",52102.0895061728
"695",56436.82
"696",60938.6175
"697",58752.022675737
"698",58790.4566115703
"699",58347.6780045351
"700",51727.355
"701",52027.1075
"702",51331.8140589569
"703",50427.9524793388
"704",51887.5392561984
"705",51996.02268431
"706",51470.3966942149
"707",53074.8033240997
"708",50207.61
"709",50207.61
"710",55966.275
"711",55153.7283950617
"712",55173.660899654
"713",56871.859375
"714",52135.2595155709
"715",53456.8390022676
"716",50352.3289224953
"717",50352.3289224953
"718",50352.3289224953
"719",48345.625
"720",44553.8790170132
"721",44553.8790170132
"722",41505.9008264463
"723",41426.8476454294
"724",44802.8698347107
"725",43267.2325141777
"726",38596.1652892562
"727",38711.9194214876
"728",38052.0604914934
"729",38336.6157024793
"730",35088.4
"731",40219.8458049887
"732",40219.8458049887
"733",43432.1570247934
"734",40987.3151927438
"735",42651.2644628099
"736",42651.2644628099
"737",47155.0283553875
"738",47187.0185950413
"739",44064.9875
"740",41179.77
"741",33076.2603878116
"742",31710.6549586777
"743",31710.6549586777
"744",31530.9
"745",32087.9229024943
"746",30232.4580498866
"747",30232.4580498866
"748",30232.4580498866
"749",28216.6814404432
"750",27274.5
"751",24471.8549382716
"752",24471.8549382716
"753",23385.7783933518
"754",24277.024691358
"755",24277.024691358
"756",27701.5778546713
"757",26466.7932098765
"758",26062.6790123457
"759",26062.6790123457
"760",28649.6820987654
"761",36320.8950617284
"762",36046.2222222222
"763",28340.1495844875
"764",32612.4462809917
"765",32612.4462809917
"766",32612.4462809917
"767",25781.944598338
"768",25781.944598338
"769",32700.6149584488
"770",32493.3364197531
"771",35586.15234375
"772",37837.4878892734
"773",38749.3117283951
"774",37686.5041551246
"775",39334.71
"776",40119.255
"777",40119.255
"778",33293.0030864198
"779",31879.9279778393
"780",35425.0599173554
"781",35425.0599173554
"782",35425.0599173554
"783",35361.8866213152
"784",35788.4819944598
"785",24734.4083044983
"786",26145.26171875
"787",30502.33984375
"788",31244.8984375
"789",30098.4567474048
"790",29848.7313019391
"791",31520.955
"792",37683.7875
