"","x"
"947",10992.3624260355
"948",11815.5517751479
"949",12123.8177083333
"950",12533.2708333333
"951",12278.9981096408
"952",12190.3136
"953",12324.4583333333
"954",10845.8790170132
"955",10440.2112
"956",10293.775147929
"957",10399.4752
"958",9686.28106508876
"959",9649.2128
"960",10677.8786982249
"961",10656.9824
"962",10656.9824
"963",10342.0677083333
"964",9931.328
"965",10685.600591716
"966",10827.2512
"967",10236.1996527778
"968",9994.82986111111
"969",9701.5296
"970",13393.9127218935
"971",13393.9127218935
"972",13393.9127218935
"973",13681.0784
"974",13736.1783264746
"975",14015.376
"976",14057.0073964497
"977",14258.9248
"978",15057.7115384615
"979",14841.52
"980",15699.4540466392
"981",16296.2777777778
"982",16637.552
"983",16644.3402366864
"984",16644.3402366864
"985",16604.3246527778
"986",17132.2873345936
"987",17132.2873345936
"988",16444.1776937618
"989",16160.976
"990",16220.7707100592
"991",15989.4624
"992",15989.4624
"993",15003.8472222222
"994",13966.399408284
"995",14405.1714677641
"996",14405.1714677641
"997",14405.1714677641
"998",14422.674556213
"999",11277.2448
"1000",11282.2662721894
"1001",15187.7580340265
"1002",14457.3925619835
"1003",14746.4496527778
"1004",14727.424
"1005",15267.1947069943
"1006",12826.1179138322
"1007",12522.8925619835
"1008",11565.6041666667
"1009",10998.4704142012
"1010",11251.664
"1011",11952.2457466919
"1012",11952.2457466919
"1013",11581.3263888889
"1014",11551.9288194444
"1015",11097.808
"1016",11097.808
"1017",7587.35763888889
"1018",6041.82
"1019",7626.8367768595
"1020",9061.04338842975
"1021",9061.04338842975
"1022",10860.7975206612
"1023",10655.4026465028
"1024",10739.190926276
"1025",9534.72933884298
"1026",9131.43667296787
"1027",9368.59710743801
"1028",10476.5138888889
"1029",10476.5138888889
"1030",10108.416
"1031",9486.63894139887
"1032",9510.26843100189
"1033",10262.5
"1034",10370.5
"1035",11004.5815972222
"1036",10686.6427221172
"1037",11009.8004535147
"1038",9935.3952
"1039",9245.6032
"1040",8031.31519274376
"1041",8767.77892561984
"1042",8422.55198487713
"1043",7588.50520833333
"1044",7662.94896030246
"1045",7446.91493055556
"1046",7269.776
"1047",7467.99652777778
"1048",7045.98611111111
"1049",7291.77315689982
"1050",7404.04536862004
